VISUAL_ID,LOTFROMFS,SUBSTRUCTURE_ID,SORT_LOT,SORT_WAFER,SORT_X,SORT_Y,FUSE_ID,Bin Description_119325,Cell ID_119325,Unit Tester Id_119325,Unit Tester Site Id_119325,DevRevStep_119325,Lot_119325,LOTS End Date Time_119325,LOTS End WW_119325,LOTS Temperature_119325,Operation_119325,Program Name_119325,Carrier X_119325,Carrier Y_119325,Sort Partial Wafer ID_119325,Thermal Head Id_119325,Unit TIU_119325,FUNCTIONAL_BIN_119325,INTERFACE_BIN_119325,DATA_BIN_119325,DATA_TOTAL_BIN_119325,INTERFACE_TOTAL_BIN_119325,FUNCTIONAL_TOTAL_BIN_119325,BOMGROUPNAME_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV1|PP_DICC_GT_V1_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV2|PP_SICC_GT_V2_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV1|PP_DICC_GT_V1_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV2|PP_SICC_GT_V2_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV1|PP_SICC_GT_V1_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV2|PP_SICC_GT_V2_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V1|PP_SICC_GT_V1_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V2|PP_SICC_GT_V2_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V3|PP_SICC_GT_V3_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V4|PP_SICC_GT_V4_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V2_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0650_MED_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0950_MED_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_CDYN_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_DICC_119325,Material
EFUSE_Q615S1BA_009_8_2,Q615S1BA1,X,Q615S1BA,009,8,2,Q615S1BA_009_8_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,13,009T02,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3059,15.2671,5.8788,9.1363,7.9167,12.0162,1.0311,2.4314,1.293,1.335,31.6221,32.2679,1.0311,2.4314,4976.5646,7671.3715,5.8788|7.9167|10.3059,9.1362|12.0162|15.2671,^GT:31.6221%0.7%19.9,^GT:5.8788%0.7%19.9%200%7.9167%0.7%19.9%300%10.3059%0.7%19.9%400,AIO
EFUSE_Q615S1BA_009_8_3,Q615S1BA1,X,Q615S1BA,009,8,3,Q615S1BA_009_8_3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,3,009T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2964,15.2314,5.8686,9.0981,7.9011,11.961,1.6492,2.421,0.9398,1.3076,31.6271,32.2805,1.6492,2.421,5001.0652,7694.2743,5.8686|7.9011|10.2964,9.0981|11.961|15.2314,^GT:31.6271%0.7%19.05,^GT:5.8686%0.7%19.05%200%7.9011%0.7%19.05%300%10.2964%0.7%19.05%400,AIO
EFUSE_Q615S1BA_009_8_4,Q615S1BA1,X,Q615S1BA,009,8,4,Q615S1BA_009_8_4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,3,009T03,8B28421-D,EXABAHA008,302,3,3020001,3030000,3,303,UNDEFINED,10.3581,15.3788,5.938,9.2016,7.9444,12.0828,0.9118,2.4898,1.2998,1.3793,31.5721,32.5116,0.9118,2.4898,5001.8642,7693.4754,5.938|7.9444|10.3581,9.2016|12.0828|15.3788,^GT:31.5721%0.7%19.799999999999997,^GT:5.938%0.7%19.799999999999997%200%7.9444%0.7%19.799999999999997%300%10.3581%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_009_8_5,Q615S1BA1,X,Q615S1BA,009,8,5,Q615S1BA_009_8_5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,18,009T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3004,15.2336,5.8543,9.0963,7.8995,11.9566,0.999,2.3712,1.1792,1.2908,31.7579,32.3016,0.999,2.3712,4964.8469,7646.8708,5.8543|7.8995|10.3004,9.0963|11.9566|15.2336,^GT:31.7579%0.7%19.25,^GT:5.8543%0.7%19.25%200%7.8995%0.7%19.25%300%10.3004%0.7%19.25%400,AIO
EFUSE_Q615S1BA_009_8_6,Q615S1BA1,X,Q615S1BA,009,8,6,Q615S1BA_009_8_6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,7,009T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2674,15.1694,5.8405,9.0285,7.8616,11.8826,1.1809,2.3264,1.1997,1.2637,31.6207,32.3205,1.1809,2.3264,4943.5419,7641.5446,5.8405|7.8616|10.2674,9.0285|11.8826|15.1694,^GT:31.6207%0.7%20.35,^GT:5.8405%0.7%20.35%200%7.8616%0.7%20.35%300%10.2674%0.7%20.35%400,AIO
EFUSE_Q615S1BA_009_8_7,Q615S1BA1,X,Q615S1BA,009,8,7,Q615S1BA_009_8_7,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,3,009T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1614,14.9683,5.7598,8.8503,7.7798,11.6854,0.6548,2.1876,1.0993,1.1822,31.44,32.2,0.6548,2.1876,4878.5619,7551.7976,5.7598|7.7798|10.1614,8.8503|11.6854|14.9683,^GT:31.44%0.7%19.799999999999997,^GT:5.7598%0.7%19.799999999999997%200%7.7798%0.7%19.799999999999997%300%10.1614%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_009_9_-1,Q615S1BA1,X,Q615S1BA,009,9,-1,Q615S1BA_009_9_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,12,009T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3168,15.3625,5.8854,9.2005,7.9129,12.0609,1.661,2.5317,1.1894,1.3337,31.6529,32.4316,1.661,2.5317,4969.9068,7647.6698,5.8854|7.9129|10.3168,9.2005|12.0609|15.3625,^GT:31.6529%0.7%19.9,^GT:5.8854%0.7%19.9%200%7.9129%0.7%19.9%300%10.3168%0.7%19.9%400,AIO
EFUSE_Q615S1BA_009_9_-2,Q615S1BA1,X,Q615S1BA,009,9,-2,Q615S1BA_009_9_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,5,009T03,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3378,15.3962,5.898,9.2198,7.9273,12.0987,1.5417,2.5173,1.212,1.3463,31.7129,32.5074,1.5417,2.5173,4977.6298,7673.7683,5.898|7.9273|10.3378,9.2198|12.0987|15.3962,^GT:31.7129%0.7%19.799999999999997,^GT:5.898%0.7%19.799999999999997%200%7.9273%0.7%19.799999999999997%300%10.3378%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_009_9_-3,Q615S1BA1,X,Q615S1BA,009,9,-3,Q615S1BA_009_9_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,2,009T01,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.2753,15.327,5.8479,9.16,7.866,12.0417,1.6381,2.4313,1.1335,1.2763,31.6243,32.4579,1.6381,2.4313,4925.1664,7606.6578,5.8479|7.866|10.2753,9.16|12.0417|15.327,^GT:31.6243%0.7%19.799999999999997,^GT:5.8479%0.7%19.799999999999997%200%7.866%0.7%19.799999999999997%300%10.2753%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_009_9_-4,Q615S1BA1,X,Q615S1BA,009,9,-4,Q615S1BA_009_9_-4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,8,009T02,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.2223,15.2226,5.7752,9.0482,7.788,11.931,0.7819,2.337,0.8313,1.2088,31.765,32.4968,0.7819,2.337,4874.8336,7556.8575,5.7752|7.788|10.2223,9.0482|11.931|15.2226,^GT:31.765%0.7%19.4,^GT:5.7752%0.7%19.4%200%7.788%0.7%19.4%300%10.2223%0.7%19.4%400,AIO
EFUSE_Q615S1BA_009_9_-5,Q615S1BA1,X,Q615S1BA,009,9,-5,Q615S1BA_009_9_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,9,009T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1628,15.1441,5.7386,8.9889,7.7669,11.8633,0.7366,2.335,0.8299,1.1733,31.6014,32.3958,0.7366,2.335,4842.6099,7519.8402,5.7386|7.7669|10.1628,8.9889|11.8633|15.1441,^GT:31.6014%0.7%19.65,^GT:5.7386%0.7%19.65%200%7.7669%0.7%19.65%300%10.1628%0.7%19.65%400,AIO
EFUSE_Q615S1BA_009_9_-6,Q615S1BA1,X,Q615S1BA,009,9,-6,Q615S1BA_009_9_-6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,1,009T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1563,15.1279,5.7357,8.961,7.7383,11.8382,1.5763,2.3193,0.8371,1.1601,31.5757,32.4574,1.5763,2.3193,4819.7071,7490.2796,5.7357|7.7383|10.1563,8.961|11.8382|15.1279,^GT:31.5757%0.7%19.700000000000003,^GT:5.7357%0.7%19.700000000000003%200%7.7383%0.7%19.700000000000003%300%10.1563%0.7%19.700000000000003%400,AIO
EFUSE_Q615S1BA_009_9_0,Q615S1BA1,X,Q615S1BA,009,9,0,Q615S1BA_009_9_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,3,009T01,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.368,15.4123,5.9722,9.308,7.9912,12.1518,0.8081,2.6487,1.3652,1.4627,31.3986,32.1279,0.8081,2.6487,4958.4554,7642.8762,5.9722|7.9912|10.368,9.308|12.1518|15.4123,^GT:31.3986%0.7%19.55,^GT:5.9722%0.7%19.55%200%7.9912%0.7%19.55%300%10.368%0.7%19.55%400,AIO
EFUSE_Q615S1BA_009_9_1,Q615S1BA1,X,Q615S1BA,009,9,1,Q615S1BA_009_9_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,3,009T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2823,15.3023,5.8622,9.1584,7.9001,12.0367,1.5775,2.4883,0.9754,1.337,31.5721,32.3363,1.5775,2.4883,4944.0746,7621.8375,5.8622|7.9|10.2823,9.1584|12.0367|15.3023,^GT:31.5721%0.7%19.55,^GT:5.8622%0.7%19.55%200%7.9%0.7%19.55%300%10.2823%0.7%19.55%400,AIO
EFUSE_Q615S1BA_009_9_2,Q615S1BA1,X,Q615S1BA,009,9,2,Q615S1BA_009_9_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,14,009T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2878,15.2945,5.8379,9.1323,7.886,12.0055,1.5763,2.463,0.8648,1.2908,31.785,32.4326,1.5763,2.463,4931.2916,7605.3262,5.8379|7.886|10.2878,9.1323|12.0055|15.2945,^GT:31.785%0.7%19.6,^GT:5.8379%0.7%19.6%200%7.886%0.7%19.6%300%10.2878%0.7%19.6%400,AIO
EFUSE_Q615S1BA_009_9_3,Q615S1BA1,X,Q615S1BA,009,9,3,Q615S1BA_009_9_3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,4,009T01,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.248,15.2201,5.8197,9.0524,7.8439,11.918,1.5018,2.3575,0.8748,1.2276,31.6307,32.4616,1.5018,2.3575,4906.7909,7582.1571,5.8197|7.8439|10.248,9.0524|11.918|15.2201,^GT:31.6307%0.7%19,^GT:5.8197%0.7%19%200%7.8439%0.7%19%300%10.248%0.7%19%400,AIO
EFUSE_Q615S1BA_009_9_4,Q615S1BA1,X,Q615S1BA,009,9,4,Q615S1BA_009_9_4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,2,009T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2999,15.2797,5.8537,9.1105,7.8766,11.9844,1.0883,2.402,1.1417,1.279,31.7586,32.4695,1.0883,2.402,4931.8242,7609.0546,5.8537|7.8766|10.2999,9.1105|11.9844|15.2797,^GT:31.7586%0.7%19.6,^GT:5.8537%0.7%19.6%200%7.8766%0.7%19.6%300%10.2999%0.7%19.6%400,AIO
EFUSE_Q615S1BA_009_9_5,Q615S1BA1,X,Q615S1BA,009,9,5,Q615S1BA_009_9_5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,17,009T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2474,15.1536,5.8117,8.9997,7.8411,11.8615,1.059,2.2965,0.9712,1.238,31.6836,32.3889,1.059,2.2965,4928.3622,7608.522,5.8117|7.8411|10.2474,8.9997|11.8615|15.1536,^GT:31.6836%0.7%19.85,^GT:5.8117%0.7%19.85%200%7.8411%0.7%19.85%300%10.2474%0.7%19.85%400,AIO
EFUSE_Q615S1BA_009_9_6,Q615S1BA1,X,Q615S1BA,009,9,6,Q615S1BA_009_9_6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,6,009T01,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.1293,14.9094,5.7134,8.7838,7.7351,11.6134,1.5421,2.1292,0.8415,1.1405,31.5421,32.24,1.5421,2.1292,4851.6644,7520.9055,5.7134|7.7351|10.1293,8.7838|11.6134|14.9094,^GT:31.5421%0.7%19.9,^GT:5.7134%0.7%19.9%200%7.7351%0.7%19.9%300%10.1293%0.7%19.9%400,AIO
EFUSE_Q615S1BA_010_-10_-1,Q615S1BA1,X,Q615S1BA,010,-10,-1,Q615S1BA_010_-10_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,7,010T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2539,15.1508,5.8458,9.0119,7.8628,11.8599,1.3386,2.3218,1.1708,1.2776,31.4864,32.31,1.3386,2.3218,4858.8549,7466.8442,5.8458|7.8627|10.2539,9.0119|11.8599|15.1508,^GT:31.4864%0.7%19.15,^GT:5.8458%0.7%19.15%200%7.8627%0.7%19.15%300%10.2539%0.7%19.15%400,AIO
EFUSE_Q615S1BA_010_-10_-2,Q615S1BA1,X,Q615S1BA,010,-10,-2,Q615S1BA_010_-10_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,16,010T03,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.1521,14.9894,5.7479,8.8668,7.755,11.7062,1.6185,2.1936,0.8289,1.1759,31.4586,32.2242,1.6185,2.1936,4800.2663,7382.6897,5.7479|7.755|10.1521,8.8668|11.7062|14.9894,^GT:31.4586%0.7%19.200000000000003,^GT:5.7479%0.7%19.200000000000003%200%7.755%0.7%19.200000000000003%300%10.1521%0.7%19.200000000000003%400,AIO
EFUSE_Q615S1BA_010_-10_-3,Q615S1BA1,X,Q615S1BA,010,-10,-3,Q615S1BA_010_-10_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,18,010T01,8B18438-D,EXABAHA008,201,2,2010001,2020000,2,202,UNDEFINED,10.0352,14.8327,5.633,8.7115,7.6568,11.552,0.5182,2.0657,0.9512,1.0771,31.4443,32.2168,0.5182,2.0657,4713.1824,7277.763,5.633|7.6568|10.0352,8.7115|11.552|14.8327,^GT:31.4443%0.7%19.700000000000003,^GT:5.633%0.7%19.700000000000003%200%7.6568%0.7%19.700000000000003%300%10.0352%0.7%19.700000000000003%400,AIO
EFUSE_Q615S1BA_010_-10_0,Q615S1BA1,X,Q615S1BA,010,-10,0,Q615S1BA_010_-10_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,16,010T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2857,15.1985,5.8669,9.0592,7.8983,11.9155,0.6888,2.3824,1.2333,1.3175,31.5629,32.3121,0.6888,2.3824,4894.8069,7506.5246,5.8669|7.8983|10.2857,9.0592|11.9155|15.1985,^GT:31.5629%0.7%19.299999999999997,^GT:5.8669%0.7%19.299999999999997%200%7.8983%0.7%19.299999999999997%300%10.2857%0.7%19.299999999999997%400,AIO
EFUSE_Q615S1BA_010_-10_1,Q615S1BA1,X,Q615S1BA,010,-10,1,Q615S1BA_010_-10_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,17,010T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2698,15.149,5.8634,9.0138,7.8913,11.866,0.6756,2.3382,0.8931,1.3094,31.4743,32.2905,0.6756,2.3382,4911.0519,7533.4221,5.8634|7.8913|10.2698,9.0138|11.866|15.149,^GT:31.4743%0.7%19.45,^GT:5.8634%0.7%19.45%200%7.8913%0.7%19.45%300%10.2698%0.7%19.45%400,AIO
EFUSE_Q615S1BA_010_-10_2,Q615S1BA1,X,Q615S1BA,010,-10,2,Q615S1BA_010_-10_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,6,010T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1936,15.0186,5.7899,8.8942,7.7994,11.733,0.9261,2.2611,1.0901,1.2394,31.455,32.2337,0.9261,2.2611,4884.9534,7511.8509,5.7899|7.7994|10.1936,8.8942|11.733|15.0186,^GT:31.455%0.7%19.299999999999997,^GT:5.7899%0.7%19.299999999999997%200%7.7994%0.7%19.299999999999997%300%10.1936%0.7%19.299999999999997%400,AIO
EFUSE_Q615S1BA_010_-1_-1,Q615S1BA1,X,Q615S1BA,010,-1,-1,Q615S1BA_010_-1_-1,B99820476_FAIL_SCN_GT_GXX_STUCKAT_ALL_GFXSB_K_END_HITO_GT_NOM_LFM_X_N2,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,17,010T02,8B18438-D,EXABAHA008,9982,99,99820476,99820476,99,9982,UNDEFINED,10.0079,14.6801,5.6419,8.6426,7.6633,11.4688,0.7677,2.0299,0.9325,1.0835,31.1857,31.7763,0.7677,2.0299,4767.7763,7420.7723,5.6419|7.6633|10.0079,8.6426|11.4688|14.6801,^GT:31.1857%0.7%19.549999999999997,^GT:5.6419%0.7%19.549999999999997%200%7.6633%0.7%19.549999999999997%300%10.0079%0.7%19.549999999999997%400,AIO
EFUSE_Q615S1BA_010_-1_-10,Q615S1BA1,X,Q615S1BA,010,-1,-10,Q615S1BA_010_-1_-10,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,5,010T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.216,15.2187,5.7972,9.0698,7.81,11.9357,0.712,2.3612,1.171,1.2342,31.5629,32.3626,0.712,2.3612,4909.1877,7540.6125,5.7972|7.81|10.216,9.0698|11.9357|15.2187,^GT:31.5629%0.7%19.05,^GT:5.7972%0.7%19.05%200%7.81%0.7%19.05%300%10.216%0.7%19.05%400,AIO
EFUSE_Q615S1BA_010_-1_-11,Q615S1BA1,X,Q615S1BA,010,-1,-11,Q615S1BA_010_-1_-11,B82020000_FAIL_SCN_GT_GXX_CTRL_X_GFXAGG_K_BEGIN_X_X_X_X_X_EVALUATE_4,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,13,010T01,8B28421-D,EXABAHA008,8202,82,82020000,82020000,82,8202,UNDEFINED,9.9743,14.8034,5.594,8.7159,7.6002,11.5405,1.0386,2.1386,0.9565,1.0413,31.2879,32.0395,1.0386,2.1386,4777.8961,7389.8802,5.594|7.6002|9.9743,8.7159|11.5405|14.8034,^GT:31.2879%0.7%18.85,^GT:5.594%0.7%18.85%200%7.6002%0.7%18.85%300%9.9743%0.7%18.85%400,AIO
EFUSE_Q615S1BA_010_-1_-2,Q615S1BA1,X,Q615S1BA,010,-1,-2,Q615S1BA_010_-1_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,6,010T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1134,14.8438,5.7649,8.8133,7.7856,11.6295,0.6879,2.2341,1.0992,1.2486,31.0607,31.7395,0.6879,2.2341,4888.1491,7547.2703,5.7649|7.7856|10.1134,8.8133|11.6295|14.8438,^GT:31.0607%0.7%19.3,^GT:5.7649%0.7%19.3%200%7.7856%0.7%19.3%300%10.1134%0.7%19.3%400,AIO
EFUSE_Q615S1BA_010_-1_-3,Q615S1BA1,X,Q615S1BA,010,-1,-3,Q615S1BA_010_-1_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,12,010T01,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.1348,14.875,5.7906,8.857,7.8044,11.6784,1.1272,2.2662,1.1076,1.2865,31.03,31.6737,1.1272,2.2662,4974.1678,7635.1531,5.7906|7.8044|10.1348,8.857|11.6784|14.875,^GT:31.03%0.7%19.700000000000003,^GT:5.7906%0.7%19.700000000000003%200%7.8044%0.7%19.700000000000003%300%10.1348%0.7%19.700000000000003%400,AIO
EFUSE_Q615S1BA_010_-1_-4,Q615S1BA1,X,Q615S1BA,010,-1,-4,Q615S1BA_010_-1_-4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,3,010T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.0363,14.7628,5.6855,8.7365,7.7098,11.5518,0.813,2.1756,0.7707,1.1704,31.0771,31.7174,0.813,2.1756,4937.6831,7635.6858,5.6855|7.7098|10.0363,8.7365|11.5518|14.7628,^GT:31.0771%0.7%19.05,^GT:5.6855%0.7%19.05%200%7.7098%0.7%19.05%300%10.0363%0.7%19.05%400,AIO
EFUSE_Q615S1BA_010_-1_-5,Q615S1BA1,X,Q615S1BA,010,-1,-5,Q615S1BA_010_-1_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 22:38:03-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,19,010T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.0301,14.7828,5.6702,8.7536,7.6888,11.575,0.985,2.2011,0.7494,1.15,31.1421,31.7326,0.985,2.2011,4934.7537,7630.6258,5.6702|7.6888|10.0301,8.7536|11.575|14.7828,^GT:31.1421%0.7%19.799999999999997,^GT:5.6702%0.7%19.799999999999997%200%7.6888%0.7%19.799999999999997%300%10.0301%0.7%19.799999999999997%400,AIO
